speech_embedding_idx,speech_embedding_path,speaker_id,text_embedding_idx,text,audio_event_idx,audio_file_path,audio_start_time,audio_stop_time,audio_sample_rate,audio_start_sample,audio_stop_sample,n_audio_samples
1008,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1024,“那些星星都服从您？”,1025,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,45.081000,45.575000,12000,540972,546900,5928
1009,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1025,“当然，”,1026,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,45.581000,45.700000,12000,546972,548400,1428
1010,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1026,国王回答说，,1027,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,45.705000,46.012000,12000,548460,552144,3684
1011,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1027,“我一下命令，,1028,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,46.018000,46.324000,12000,552216,555888,3672
1012,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1028,它们马上就服从。,1029,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,46.332000,46.762000,12000,555984,561144,5160
1013,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1029,我不能容忍纪律涣散。”,1030,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,46.771000,47.324000,12000,561252,567888,6636
1014,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1030,这样的权力使小王子惊叹不已。,1031,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,47.335000,48.137000,12000,568020,577644,9624
1015,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1031,他如果拥有这样的权力，,1032,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,48.147000,48.762000,12000,577764,585144,7380
1016,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1032,那么一天就不是看四十三次，,1033,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,48.771000,49.512000,12000,585252,594144,8892
1017,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1033,而是七十二次，,1034,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,49.519000,49.887000,12000,594228,598644,4416
1018,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1034,一百次，,1035,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,49.892000,50.074000,12000,598704,600888,2184
1019,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1035,甚至两百次日落，,1036,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,50.080000,50.512000,12000,600960,606144,5184
1020,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1036,连椅子都不用挪一挪！,1037,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,50.521000,51.074000,12000,606252,612888,6636
1021,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1037,由于想起被他遗弃的小星球，,1038,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,51.082000,51.824000,12000,612984,621888,8904
1022,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1038,他有点难过，,1039,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,51.835000,52.137000,12000,622020,625644,3624
1023,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1039,所以就壮着胆子向国王提出一个请求：,1040,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,52.146000,53.137000,12000,625752,637644,11892
1024,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1040,“我想看一次日落……,1041,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,53.146000,53.574000,12000,637752,642888,5136
1025,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1041,请您为我……,1042,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,53.581000,53.824000,12000,642972,645888,2916
1026,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1042,命令太阳下山……”,1043,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,53.832000,54.199000,12000,645984,650388,4404
1027,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1043,“要是我命令一个将军像蝴蝶,1044,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,54.209000,54.949000,12000,650508,659388,8880
1028,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1044,一样从一朵花儿飞到另一朵花儿，,1045,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,54.959000,55.824000,12000,659508,669888,10380
1029,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1045,或者让他写一部悲剧，,1046,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,55.834000,56.387000,12000,670008,676644,6636
1030,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1046,或者让他变成一只海鸟，,1047,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,56.396000,57.011000,12000,676752,684132,7380
1031,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1047,而这个将军拒不执行命令，,1048,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,57.019000,57.699000,12000,684228,692388,8160
1032,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1048,那是谁，,1049,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,57.706000,57.886000,12000,692472,694632,2160
1033,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1049,是他还是我的错呢？”,1050,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,57.893000,58.386000,12000,694716,700632,5916
1034,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1050,“那是您的错，”,1051,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,58.394000,58.699000,12000,700728,704388,3660
1035,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1051,小王子肯定地说。,1052,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,58.705000,59.136000,12000,704460,709632,5172
1036,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1052,“正是如此。,1053,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,59.145000,59.390000,12000,709740,712680,2940
1037,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1053,得让每个人去做他能做到的事情，”,1054,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,59.397000,60.261000,12000,712764,723132,10368
1038,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1054,国王接着说。,1055,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,60.273000,60.574000,12000,723276,726888,3612
1039,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1055,“权威首先得建立在合理的基础上。,1056,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,60.584000,61.449000,12000,727008,737388,10380
1040,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1056,如果你命令你的老百姓都去投海，,1057,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,61.459000,62.324000,12000,737508,747888,10380
1041,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1057,他们就会造反。,1058,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,62.333000,62.699000,12000,747996,752388,4392
1042,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1058,我之所以有权让人服从，,1059,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,62.709000,63.323000,12000,752508,759876,7368
1043,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1059,就是因为我的命令都是合情合理的。”,1060,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,63.335000,64.261000,12000,760020,771132,11112
1044,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1060,“那么我想看的日落呢？”,1061,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,64.272000,64.824000,12000,771264,777888,6624
1045,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1061,小王子想起了这件事，,1062,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,64.834000,65.386000,12000,778008,784632,6624
1046,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1062,他对自己提过的问题是不会忘记的。,1063,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,65.396000,66.323000,12000,784752,795876,11124
1047,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1063,“你会看到日落的。,1064,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,66.333000,66.761000,12000,795996,801132,5136
1048,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1064,我会要它下山的。,1065,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,66.769000,67.198000,12000,801228,806376,5148
1049,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1065,不过按照我的统治原则，,1066,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,67.207000,67.823000,12000,806484,813876,7392
1050,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1066,要等到条件成熟的时候。”,1067,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,67.833000,68.449000,12000,813996,821388,7392
1051,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1067,“要等到什么时候呢？”,1068,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,68.457000,68.952000,12000,821484,827424,5940
1052,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1068,小王子问。,1069,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,68.958000,69.198000,12000,827496,830376,2880
1053,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1069,“呣！呣！”,1070,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,69.206000,69.323000,12000,830472,831876,1404
1054,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1070,国王先翻看一本厚厚的历书，,1071,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,69.330000,70.073000,12000,831960,840876,8916
1055,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1071,然后回答说，,1072,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,70.081000,70.386000,12000,840972,844632,3660
1056,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1072,“呣！呣！要等到，,1073,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,70.392000,70.698000,12000,844704,848376,3672
1057,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1073,大概……大概……,1074,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,70.707000,70.948000,12000,848484,851376,2892
1058,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1074,要等到今晚大概七点四十分！,1075,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,70.959000,71.698000,12000,851508,860376,8868
1059,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1075,你会看到它乖乖地服从我的命令的。”,1076,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,71.709000,72.636000,12000,860508,871632,11124
1060,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1076,小王子打了个哈欠。,1077,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,72.645000,73.136000,12000,871740,877632,5892
1061,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1077,看不到日落，,1078,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,73.142000,73.448000,12000,877704,881376,3672
1062,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1078,让他感到挺遗憾。,1079,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,73.456000,73.886000,12000,881472,886632,5160
1063,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1079,再说他也已经有点腻烦了：,1080,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,73.895000,74.573000,12000,886740,894876,8136
1064,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1080,“我在这儿没什么事好做了，”,1081,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,74.582000,75.261000,12000,894984,903132,8148
1065,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1081,他对国王说。,1082,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,75.268000,75.573000,12000,903216,906876,3660
1066,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1082,“我要走了！”,1083,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,75.578000,75.823000,12000,906936,909876,2940
1067,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1083,“别走，”,1084,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,75.828000,75.948000,12000,909936,911376,1440
1068,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1084,国王回答说，,1085,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,75.953000,76.260000,12000,911436,915120,3684
1069,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1085,他有了一个臣民，,1086,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,76.266000,76.698000,12000,915192,920376,5184
1070,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1086,正骄傲着呢。,1087,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,76.703000,77.010000,12000,920436,924120,3684
1071,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_f1,1087,“别走，,1088,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_10.wav,77.016000,77.136000,12000,924192,925632,1440
